"","ViolentCrimesPerPop","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","LemasPctOfficDrugUn"
"611",956.68,34378,2.45,21.82,75.5,1.7,1.34,13.65,25.55,12.19,15.4,34378,100,21881,71.57,0.31,34.9,32.24,9.39,20.27,26629,12169,14016,6172,4438,9772,5597,6571,19.64,12.12,29.65,16.72,7.83,54.05,7.73,25.23,11.27,25.95,13.01,27.19,16.99,15.18,2.98,63.04,57.54,62.69,67.75,62.56,68.48,1148,3.98,974,12.22,13.14,16.84,37.78,0.35,0.37,0.48,1.07,94.66,0.89,4.66,3.05,2.38,2.43,2.31,59.49,3.54,49.1,3,1875,88.23,58.3,1.92,38.61,1965,8.75,0.41,35000,49800,72500,37500,178,279,361,183,364,26.3,19.3,13.1,45,24,2.83,45.78,49.38,76.1,82.17,16,2144.9,0.05,0
"612",2682.28,72411,2.25,28.48,69.97,0.57,5.36,8.76,21.07,9.39,22.29,72411,100,29683,64.92,0.44,46.49,40.34,5.48,17.17,35559,17382,21714,6416,151620,14767,12685,11295,16.05,9.75,26.27,18.38,6.34,52.13,8.53,19.79,11.55,24.81,13.75,30.07,14.77,14.29,2.79,55.82,45.27,67.94,59.32,62.25,70.64,4619,8.12,10268,12.32,24.26,35.26,52.09,1.75,3.44,5,7.39,83.56,4.1,6.25,3.63,2.17,2.14,2.23,62.26,7.58,75.84,2,10562,75.28,63.26,1.08,27.4,1972,6.32,0.28,67100,99300,168200,101100,374,470,595,221,542,29.3,23.5,12.9,11,64,14.18,26.12,49.14,79.45,84.32,21.1,3435.7,3.53,12.6
"613",699.49,13057,2.34,12.12,84.99,2.44,1.36,10.97,28.88,12.68,9.37,11846,91,37025,86.01,0.42,52.78,17.73,3.09,15.05,43833,18251,19229,11735,0,17121,6270,829,6.51,4.48,11.12,44.09,3.2,70.98,10.79,38.58,5.18,40.96,8.74,29.28,14.78,12.09,2.88,70.45,73.04,81.56,83.12,66.3,75.87,279,3.68,409,22.25,31.78,33.5,34.96,0.7,1,1.05,1.1,97.33,0.24,1.98,1.22,2.29,2.56,2.06,52.19,1.17,49.22,3,341,94.23,46.87,0,9.97,1977,1.58,0.14,91100,119300,154900,63800,428,481,535,107,562,24.4,20.6,10.4,0,0,3.14,47.69,32.33,47.49,77.19,12.5,1046.9,2.21,0
"614",1477.94,40709,3.03,47.44,50.33,1.32,1.47,13.16,31.68,14.42,10.03,40709,100,19955,76.13,1.1,24.37,26.47,13.12,15,23685,10726,13795,7615,12315,5220,11288,7269,21.16,11.99,25.12,15.97,4.96,62.3,19.96,30.73,19.5,22.68,10.48,29.12,15.06,12.71,3.13,60.23,55,67.48,60.59,59.39,65.97,2759,9.21,772,22.54,33.55,35.75,40.67,0.43,0.64,0.68,0.77,95.27,0.48,4.74,3.35,2.56,2.46,2.62,38.65,3.85,47.25,3,922,93.57,40.15,2.6,39.48,1962,8.31,0.7,39500,55300,77900,38400,153,235,333,180,332,24.9,22.4,13.6,28,0,1.9,61.65,42.74,67.29,73.09,21.8,1868.8,0.17,0
"615",651.61,13243,2.81,15.02,79.03,0.72,14.12,12.24,26.41,11.93,11.84,13243,100,32633,75.17,0,37.44,29.38,6.96,18.85,38709,13541,14604,9636,20999,9435,9376,1492,11.46,12.85,29.68,15.87,7.29,57.89,22.99,20.38,14.85,22.37,8.68,36.32,12.17,10.45,3.21,68.63,65.04,82.08,66.17,60.87,67.45,704,7.22,923,8.56,22.21,28.17,33.91,0.6,1.55,1.96,2.36,83.49,2.71,6.15,4.38,2.68,2.81,2.49,62.42,4.24,46.54,3,318,93.69,59.52,4.4,48.74,1943,6.97,0,101100,119500,142000,40900,300,440,554,254,501,27.1,24.8,15.3,48,0,6.97,76.87,55.49,78.8,93.03,4.9,2699.3,4.14,0
"616",256.34,82585,2.8,2.08,92.78,4.55,1.98,14.34,28.52,15.99,12.95,82585,100,59719,81.14,0.99,66.23,25.85,2.91,14.43,70071,28840,29657,20516,7731,17833,18081,3335,4.33,3.72,8.34,57.22,3.94,67.36,10.61,42.62,4.03,52.32,4.92,38.4,7.62,6.41,3.05,84.76,84.77,94.31,84.44,66.66,74.67,355,0.7,10758,16.03,21.86,26.53,31.9,2.09,2.85,3.46,4.16,84.82,1.63,4.02,2.87,2.6,2.79,2.19,73.79,0.84,33.82,3,1042,96.58,68.91,0.29,38.58,1939,0.37,0.27,224100,293400,393800,169700,578,809,1001,423,884,25.2,20.9,13.1,196,0,13.03,55.34,60.43,75.1,85.9,18.7,4413,12.27,0
"617",1419.06,14669,2.41,42.5,57.03,0.23,0.47,13.33,24.32,12.14,17.75,0,0,19829,71.32,0.47,28.63,36.41,12.54,14.19,25315,11889,15950,6541,0,13329,6631,2747,19.27,16.77,38.97,15.76,8.57,54.03,35.81,21.38,28.15,22.8,12.19,30.17,15.68,14.2,2.96,48.59,44.02,53.46,47.37,61.56,72.71,1346,9.56,167,13.17,30.54,35.33,40.72,0.15,0.35,0.4,0.46,96.47,0.89,4.41,2.89,2.35,2.33,2.36,52.44,2.52,52.66,2,393,93.93,52.75,4.07,37.4,1960,9.54,0.49,37500,52600,77000,39500,159,229,299,140,343,27.9,22.1,13.4,17,0,1.14,79.34,53.44,87.8,93.28,9.1,1612.7,0,0
"618",349.17,12974,2.63,0.3,97.43,0.99,3.24,13.5,24.7,11.62,10.36,12974,100,36171,78.26,0.9,48.34,26.01,3.37,14.35,41238,15171,15130,15500,8690,18004,12275,973,7.5,4.84,15.38,17.92,5.84,59.54,25.55,25.47,13.56,26.14,9.01,21.4,10.34,9.69,3.06,83.15,82.39,95.2,85.47,54.09,65.64,52,0.54,236,0,12.71,12.71,12.71,0,0.23,0.23,0.23,93.63,0.56,3.35,2.57,2.63,2.68,2.46,77.59,2.88,38.79,3,309,94.11,76.1,1.94,55.99,1964,3.42,0,36300,54600,79300,43000,237,282,339,102,386,22.6,15.3,11.3,0,0,1.82,72.52,62.71,90.14,96.85,9.4,1373.8,0.35,0
"619",136.06,18230,2.42,0.39,98.93,0.46,0.45,11.72,25.35,12.55,15.23,0,0,25434,72.91,0.84,47.11,33.08,10.93,14.85,31083,12984,13023,12319,6543,6598,9396,2125,12.1,8.55,22.35,19.22,6.24,59.67,14.16,21.64,14.33,23.61,11.84,30.71,13.61,12.8,2.95,69.6,69.44,78.22,73.5,58.43,67.49,280,1.91,473,7.4,8.88,15.86,15.86,0.19,0.23,0.41,0.41,95.17,0.35,2.9,1.81,2.32,2.57,2.02,59.28,1.25,49.67,3,565,93.01,53.42,4.25,33.1,1939,7.41,1.01,78800,95300,122400,43600,302,387,457,155,440,28.2,23.5,14.9,28,2,2.59,67.86,50.62,84.46,89.09,7.9,2307.7,0.49,0
"620",155.14,15990,2.59,1.58,90.57,7,5.08,10.56,23.23,10.78,15.8,15990,100,44600,81.68,0.53,59.96,31.65,2.3,16.49,53178,19643,20014,18506,0,15727,14801,346,2.2,7.21,18.46,25.49,5.73,63.43,14.92,23.58,7.89,32.32,5.83,30.09,7.99,6.99,3.13,85.2,83.7,95.54,81.12,53.38,63.92,96,0.84,2475,8.24,13.98,26.95,37.78,1.28,2.16,4.17,5.85,80.85,2.3,4.85,3.44,2.56,2.98,1.85,73.16,1.77,45.84,3,187,97.06,62.83,0,30.48,1952,0.52,0,183200,209300,241900,58700,406,486,592,186,533,23.2,24.3,17,0,0,15.48,44.79,70.94,89.03,92.85,2.4,6673.6,8.8,0
"621",103.65,29151,2.8,0.84,95.04,3.76,1.49,13.83,23.24,11.5,9.68,24155,82.86,61070,82.17,0.6,62.65,21.94,3.64,15.21,70757,26327,26442,29957,31504,22929,19743,854,2.93,2.98,8.78,52.49,4.05,66.8,21.25,34.18,4.51,53.69,4.58,27.45,7.71,6.24,3.26,87.08,86.89,93.69,86.82,53.32,66.84,217,1.03,2062,12.71,16.59,22.02,30.55,0.9,1.17,1.56,2.16,90.5,1.08,4.3,3.34,2.8,3.07,1.98,82,0.58,28.03,3,477,95.62,74.58,0.84,24.32,1961,0.43,0.31,201400,254800,332600,131200,357,594,794,437,659,26.4,22,13.9,0,0,7.07,64.87,68.34,80.57,90.94,32.1,907.4,2.64,0
"622",8.82,11385,2.53,0.31,99.05,0.4,1.2,11.4,23.92,10.96,15.67,9888,86.85,31637,76.46,0.86,42.69,32.82,6.05,17.33,37795,15255,15266,11949,14762,16449,9115,792,7.16,14.14,30.69,15.29,5.21,64.04,27.58,21.18,17.88,22.02,8.34,27.47,10.38,9.43,3.03,78.71,77.41,84.38,82.34,71.62,79.9,117,1.34,1152,0.61,10.42,15.71,16.23,0.06,1.05,1.59,1.64,82.67,3.58,3.45,2.38,2.47,2.73,2.09,65.33,1.22,48.02,3,292,93.9,59.1,0.34,51.03,1949,2.56,1.15,110800,139700,172500,61700,304,408,503,199,491,26.7,23.7,13.5,0,0,10.12,55.36,58.31,79.49,90.11,6.4,1785.6,1.88,0
"623",227.32,29603,2.75,0.93,97.6,0.82,1.37,12.23,29.21,11.68,5.1,0,0,43419,89.75,0.54,41.69,13.83,3.1,6.83,48156,16990,17004,24465,15400,17076,12231,1113,3.79,3.83,13.71,24.97,5.47,76.11,25.85,17.54,12.05,30.15,9.68,26.44,11.22,10.46,3.2,83.82,82.6,93.37,80.97,67.8,75.05,182,1.01,1052,3.61,9.22,17.21,23.67,0.13,0.33,0.61,0.84,93.72,0.57,3.69,2.69,2.73,3.01,2.26,69.22,1.72,55.85,2,1102,90.72,62.79,4.17,28.68,1978,2.19,0.8,116100,138000,163200,47100,475,567,666,191,638,24.2,26.7,14.9,0,0,3.55,23.21,43.71,62.61,67.81,37.1,798.4,0.54,0
"624",1283.7,80414,2.61,41.58,57.23,0.85,0.81,17.66,33.2,19.51,11.69,80414,100,25153,77.17,0.67,34.72,26.21,8.36,16.15,32212,14093,18980,7522,11350,9166,10616,16227,21.61,9.29,23.46,29.44,5.15,60.02,8,31.76,9.08,31.56,9.55,43.56,13.42,11.62,3.12,59.31,51.85,67.62,61.32,67.24,73.01,6087,10.52,1906,22.77,27.49,32.69,39.4,0.54,0.65,0.77,0.93,94.91,0.58,5.93,3.66,2.43,2.63,2.25,52.01,4.15,53.18,2,3569,89.6,48.14,8.94,59.71,1964,5.06,0.6,61800,86600,138400,76600,218,341,417,199,428,28.6,22,13.4,176,0,2.37,65.84,44.85,75.4,83.62,44.8,1796.2,5.85,2.4
"625",18.87,10573,4.31,0.61,96.62,1.76,1.03,47.94,63.35,55.71,5.89,9789,92.61,27922,80.78,0.61,54.28,22.84,6.11,15.35,42055,10248,10308,4809,10920,9444,9776,1294,21.14,4.38,11.33,50.88,4.86,48.76,6.01,50.44,5.26,35.55,3.31,72.6,6.18,4.68,2.93,71.94,69.72,84.16,77.93,69.41,77.83,178,4.24,497,39.03,49.3,56.94,58.55,1.83,2.32,2.68,2.75,92.18,0.54,2.68,2.98,2.5,2.69,2.31,54.38,3.06,50.58,2,234,91.29,50.59,0.43,45.73,1957,1.88,0.6,66900,90700,123000,56100,301,381,482,181,434,32.2,19.7,11.7,0,0,4.7,49.43,24.2,40.15,72.74,18.9,560.5,1.12,0
"626",82.54,16121,2.54,0.61,98.44,0.57,0.48,13.31,28.02,13.19,12.16,16121,100,29833,80.19,0.57,39.37,27.08,6.53,18.74,35436,13266,13290,14082,9122,10567,3814,1550,9.67,7.46,21.1,13.37,4.97,66.06,20.26,21.26,16.9,21.16,9.44,27.83,13.65,11.7,2.99,71.97,70.01,80,69.25,69.31,78.16,209,1.69,377,6.9,9.02,15.38,17.24,0.16,0.21,0.36,0.4,91.07,1.08,2.63,1.87,2.53,2.68,2.3,64.08,1.01,50.26,2,268,95.95,60.42,2.61,32.09,1951,1.94,0.2,85700,105800,126900,41200,332,448,539,207,504,26.8,21,13,0,0,2.34,79.79,53.51,85.45,92.13,17.5,922.6,2.09,0
"627",377.97,25925,2.51,4.6,92.63,1.72,2,11.14,31.18,13.86,10.56,25925,100,30591,81.43,0.27,48.5,22.76,4.68,18.47,34344,15557,16023,9962,13228,8918,10589,1659,6.68,3.63,11.2,26.55,5.12,69.93,14.9,21.93,9.61,31.3,10.7,34.38,14.26,12.53,2.99,75.93,75.06,82.78,76.76,67.76,75.1,286,1.69,1047,8.98,14.14,24.64,30.47,0.36,0.57,1,1.23,93.41,0.8,2.87,1.8,2.39,2.44,2.35,42.77,1.7,57.38,2,1040,90.85,41.88,2.5,44.33,1950,2.85,0.36,110300,137600,168500,58200,390,497,623,233,553,26.4,23.7,13.8,65,0,4.04,32.62,39.91,59.25,64.89,16.2,1602.6,0.99,0
"628",33.38,14936,2.75,1.62,90.33,6.9,4.65,11.94,22.13,10.39,12.61,14936,100,69695,83.75,0.21,65.77,25.36,1.87,13.69,86126,46038,48138,18193,142500,30231,13692,567,3.85,2.89,9.91,51.24,2.55,62.67,10.26,27.57,2.71,49.71,4.37,27.83,8.12,6.38,3.15,88.47,89.05,98.94,90.72,24.42,41.95,65,0.61,3453,34.78,48.91,56.13,59.83,8.04,11.31,12.98,13.83,80.36,3.15,4.09,3.11,2.7,2.84,2.36,75.25,1.22,30.48,3,188,96.65,71.63,0.53,26.6,1948,0.22,0.14,314800,435700,500001,185201,599,859,1001,402,908,24.7,21.5,17.9,0,0,23.12,52.95,59.29,76.75,80.96,6,2495,28.72,0
"629",305.77,65452,2.45,5.26,91.28,1.99,11.51,10.07,22.93,9.64,18.32,65291,99.75,36431,74.03,0.31,50.77,34.6,2.63,15.1,41827,16747,17128,12998,16407,12124,14534,3252,5.08,5.08,18.2,20.9,3.51,60.67,7.93,22.33,5.92,30.76,8.16,22.54,12.53,10.53,2.87,80.41,78.9,89.94,80.27,68.81,75.74,835,1.81,9789,8.69,13.61,18.65,26.79,1.3,2.04,2.79,4.01,82.15,2.16,2.56,1.8,2.4,2.45,2.23,78.44,2.95,63.74,2,2824,90.44,76.79,0.18,22.27,1981,0.33,0.12,77200,93800,118000,40800,522,608,676,154,685,27,22.1,13.7,0,0,14.96,24.78,41.18,62.37,79.51,33.1,1977.9,0.76,0
"630",390.93,112669,2.43,1.25,93.43,3.46,2.71,17.3,31.76,19.04,11.15,112669,100,25369,76.99,0.84,50.06,23.82,5.56,13.87,34153,13886,14213,7933,10229,10272,7901,18176,17.04,3.96,11.44,34.88,6.42,59.99,12.89,32.67,11.21,33.33,10.86,38.08,14.79,12.92,2.9,70.42,69.15,82.8,71.2,61.71,71.18,1342,1.89,5747,32.12,42.14,47.05,51.57,1.64,2.15,2.4,2.63,92.49,0.8,3.18,1.95,2.3,2.55,2.05,56.17,2.61,52.1,2,1717,96.42,50.75,0.99,14.39,1966,3.07,0.28,56100,73200,99300,43200,282,375,477,195,425,30.6,20.4,13.1,459,84,5.1,39.02,37.12,67.78,79.61,39.4,2858.7,3.53,11.11
"631",123.17,14369,2.47,1.22,97.54,0.9,0.57,11.45,22.27,10.81,15.95,11935,83.06,32124,75.35,0.17,58.06,31.84,2.66,21.17,38492,15169,15328,10924,0,7002,7363,560,4.02,10.58,24.42,14.7,3.26,62.31,28.21,20.11,18.02,24.69,7.07,22.46,8.11,7.62,2.84,86,84.2,92.88,87.27,61.98,75.71,55,0.5,333,7.81,7.81,7.81,12.01,0.18,0.18,0.18,0.28,95.39,0.44,1.76,1.27,2.41,2.56,1.92,80.7,0.45,39.42,3,215,96.43,75.86,0.47,22.33,1966,0.88,0.2,65900,82700,99300,33400,316,441,513,197,518,23.9,20.2,11.9,0,0,2.32,84.48,60.62,89.92,93.82,20.8,691.2,0.85,0
"632",800.14,16029,2.72,29.47,69.3,0.64,1.54,25.94,43.29,31.05,10.42,0,0,20565,77.28,0.91,27.24,25.58,9.84,11.3,27439,11647,13624,7206,0,14590,5795,2934,21.22,17.3,35.69,20.73,7.5,55.98,23.83,24.47,23.11,22.56,9.28,47.97,12.63,11.11,3.01,57.02,52.51,69.13,62.31,66.5,71.53,850,7.97,336,33.63,35.71,50.6,53.27,0.7,0.75,1.06,1.12,95.76,0.57,4.36,2.56,2.32,2.49,2.21,42.78,2.99,61.19,2,690,89.51,39.86,0.58,37.25,1970,12.99,0.24,43900,65700,97600,53700,185,265,353,168,341,26.5,19.3,11.9,0,219,2.1,73.09,38.34,68.22,90.29,15.3,1045.2,0.72,0
"633",173.62,20009,3.22,1.64,92.31,3.18,7.15,13.17,28.71,10.22,2.18,20009,100,41096,95.23,0.37,33.61,8.2,1.38,7.13,41603,13413,13499,18279,14313,8814,11213,413,2.07,2.92,15.09,15.25,3.25,79.22,22.2,12.59,11.62,24.2,7.71,19.1,10.42,9.07,3.44,88,85.62,97.1,85.22,70.26,72.68,100,0.84,815,8.47,19.14,29.33,42.82,0.34,0.78,1.19,1.74,90.83,1.2,5.07,4.49,3.22,3.17,3.47,81.92,3.94,5.86,3,325,95.03,83.23,1.23,36.92,1981,0.77,0.43,56000,64900,73500,17500,475,528,581,106,697,23.5,22.8,12.7,0,0,4.07,61.12,46.58,77.06,89.45,4.2,4728,0,0
"634",84.96,10422,2.94,0.51,95.7,3.47,1.73,11.64,21.71,10.56,13.53,10422,100,65920,83.79,0,70.79,28.23,1.66,18.07,70290,25409,25464,28033,0,22561,21588,104,1.01,5.68,11.35,41.55,2.03,69.73,16.19,26.84,5.23,44.25,3.42,28.12,5.97,4.75,3.2,92.06,90.36,100,89.29,58.39,68.1,28,0.4,885,7.23,9.83,10.51,16.72,0.61,0.83,0.89,1.42,86.83,1.49,4.14,3.44,2.89,2.97,2.16,92.31,0.62,18,3,36,99,89.71,0,47.22,1955,0,0.2,193800,233300,285700,91900,626,750,916,290,858,32.2,20.6,14.4,0,0,8.49,69.4,71.74,87.55,94.77,5.2,1992.3,4.88,0
"635",984.96,332943,2.54,19.7,76.96,1.05,3.97,14.78,28.65,14.52,12.25,332943,100,24819,71.86,0.36,36.37,28.93,12.29,18.44,30980,11894,13077,7722,9450,12415,7817,62426,19.09,8.57,26.84,14.06,9.92,55.56,19.58,26.72,18.52,22.88,11.86,34.15,15.15,13.62,3.13,62.64,58.92,68.72,65.53,57.77,66.3,15969,6,9263,19.16,27.39,32.16,37.1,0.53,0.76,0.89,1.03,93.15,0.8,5.59,3.65,2.5,2.64,2.28,64.11,1.95,47.33,3,11242,92.09,60.65,13.37,48.67,1951,5.49,0.34,33800,48900,68500,34700,210,286,365,155,378,27.2,17,13.9,260,12,2.78,76.14,56.77,88,93.19,83.5,3988.5,3,4.39
"636",171.06,11312,2.39,2.17,96.3,1.41,0.59,11.41,26.59,12.08,10.73,11312,100,36332,81.52,0.63,53.55,22.74,2.87,16.87,42427,16975,16972,17074,0,17028,18971,582,5.23,6.87,19.9,21.92,2.27,68.05,27.86,18.91,12.17,32.08,10.82,28.64,13.01,11.95,2.96,80.06,78.69,93.22,77.49,62.3,75.6,106,1.23,372,11.56,16.13,27.69,33.6,0.38,0.53,0.91,1.11,96.4,0.11,3.06,2.05,2.35,2.63,1.9,69.13,0.76,47.27,3,334,93.41,61.83,0.6,17.07,1967,1.2,0.08,65600,81800,105000,39400,371,433,495,124,474,21.9,18,11.8,0,0,3.29,64.51,47.42,77.02,86.11,9.5,1185.6,0.7,0
"637",348.12,44822,1.96,2.31,95.96,0.89,5.44,5.29,14.64,6.73,44.41,44822,100,26703,51.4,0.33,54.87,61.12,3.32,23.59,31567,18012,18207,14211,5975,11321,12623,2580,5.79,7.18,24,14.2,5.82,39.44,9.43,18.97,7.36,25.27,6.8,16.96,8.48,7.72,2.37,76.36,72.93,90.65,71.86,61.01,71.06,198,0.51,6075,5.76,9.83,12.53,17.65,0.78,1.33,1.7,2.39,84.55,1.68,0.96,0.61,1.94,1.91,2.08,76.73,1.51,81.47,2,3235,87.62,78.25,0.4,31.93,1978,0.86,0.16,63000,77600,99100,36100,496,557,644,148,633,29.3,23.3,12.4,0,1,13.55,8.6,47.15,72.91,77.64,11.9,3765.3,0.69,0
"638",37.95,19821,2.87,0.46,98.47,0.81,0.83,13.98,23.41,12.09,11.26,18865,95.18,60274,81.7,0.36,60.08,25.74,3.98,17.1,66386,25726,25749,28082,14188,26938,15831,519,2.64,1.32,5.83,48.2,5.9,64.66,10.4,30.21,5.07,45.56,4.39,30.22,7.99,6.27,3.26,86.79,86.72,96.71,87.28,52.99,63.48,76,0.5,906,3.75,5.41,15.89,18.1,0.17,0.25,0.73,0.83,94.79,0.27,4.69,3.69,2.84,2.96,2.19,87.64,0.27,26.64,3,246,96.56,84.02,1.63,39.43,1953,0.12,0.17,186400,241300,326300,139900,428,662,874,446,783,26.1,21.2,14.7,27,0,4.57,72.6,68.35,82.53,94.14,23.3,851.4,9.33,0
"639",1219.13,54827,2.54,2.4,82.55,1.28,16.26,13.62,26.63,13.18,14.18,54831,100,22189,69.5,1.1,37.63,32.55,11.54,16.27,27723,11593,12836,8180,7747,5612,4690,10742,20.18,14.07,29.06,16.5,9.92,53.41,13.01,26.58,16.04,24.98,12.05,29.5,16.22,14.25,3.09,65.71,62.77,66.84,75.64,56.05,66.47,1693,3.64,4844,21.37,34.54,42.84,52,1.89,3.05,3.78,4.59,84.2,4.83,6.65,4.3,2.47,2.53,2.4,54.65,6.81,56.36,2,1372,94.03,53.29,5.39,27.41,1958,7.59,1.1,40900,56700,76300,35400,221,283,352,131,346,26.8,17.6,12.4,129,10,8.83,53.63,44.13,81.32,89.01,15.5,3538.1,1.43,0
"640",109.84,13420,2.32,3.45,94.08,2.13,2.06,8.55,18.94,8.53,21.31,13420,100,48647,74.87,0.65,64.03,38.34,3.07,17.03,58177,27006,27496,16885,16705,28502,13338,345,2.58,6.3,15.47,35.28,3.55,63.54,12.61,27.42,5.99,40.49,5.26,24.84,8.41,6.99,2.86,89,88.3,97.74,89.6,63.64,69.51,39,0.41,2048,6.88,10.16,14.79,21.29,1.05,1.55,2.26,3.25,80.93,2.28,2.47,1.68,2.32,2.58,1.71,78.54,0.36,39.15,3,209,96.51,70.8,0.48,35.41,1955,0.19,0,175700,215500,270300,94600,512,704,898,386,765,27.5,23.2,14.6,0,0,15.26,63.18,69.7,83.47,94.14,5.3,2514.4,6.08,0
"641",306.64,16656,2.4,1.7,97.35,0.5,0.7,12.55,25.2,12.19,17.57,0,0,20580,68.15,0.24,38.95,39.48,11.71,18.33,26501,10810,10909,9984,4941,3541,4391,2831,17.23,11.05,33.68,10.81,9.86,54.74,31.22,27.43,26.76,22.71,10.98,28.15,14.47,12.91,2.98,64.02,62.36,65.38,67.43,59.59,70.27,561,3.84,339,13.86,13.86,15.34,15.34,0.28,0.28,0.31,0.31,94.98,0.56,3.93,2.56,2.37,2.51,2.2,58.18,1.21,45.66,3,669,91.19,54.89,2.54,57.85,1939,7,0.87,36400,49600,66500,30100,195,250,309,114,333,28.7,20.6,14.5,0,0,2.04,88.71,56.7,90.17,96.24,5.2,3217.7,3.31,0
"642",327.36,50686,3.6,5.86,52.11,34.67,18.61,13.26,29.39,13.21,4.59,50686,100,55730,92.55,0.77,43.89,11.41,7.01,12.52,57156,17520,19154,15339,9411,16529,11426,2317,4.9,7.41,19.05,24.89,4.86,68,41.3,13.63,14.27,29.83,10.77,35.3,12.98,11.8,3.63,80.2,73.15,89.53,80.31,69.66,74.75,1250,3.73,15598,15.11,24.9,37.36,51.83,4.65,7.66,11.5,15.95,58.98,6.95,12.96,10.63,3.37,3.36,3.38,69.5,16.16,37.63,3,366,97.47,69.61,1.37,10.93,1973,0.55,0.3,211000,255600,321600,110600,664,802,960,296,869,27.3,25.7,11.1,0,0,30.77,42.19,42.19,77.31,86.6,14.3,3556.4,3.02,0
"643",130.17,14507,2.32,0.23,98.62,1.03,0.48,11,21,9.89,21.69,14507,100,25482,66.73,0.49,51.23,40.45,4.92,18.71,33315,15356,15381,471,0,21299,10741,1285,9.08,8.2,20.25,23.29,4.06,54.41,14.99,30.8,11.38,30.8,7.75,28.09,9.27,8.61,2.99,78.77,78,92.85,85.14,56.49,64.1,92,0.79,368,8.15,12.5,12.5,29.62,0.21,0.32,0.32,0.75,93.38,0.67,3.5,2.17,2.27,2.55,1.9,63.14,0.7,37.67,3,317,95.18,56.05,0.95,43.53,1939,1.73,0.24,49700,70100,98200,48500,217,296,384,167,373,25,18.5,14.4,0,0,2.54,84.57,67.2,90.25,94.49,2.2,6527.6,1.72,0
"644",235.04,13086,2.88,0.24,96.06,1.28,6.14,16.23,29.02,14.85,11.41,0,0,26974,77.97,0.81,39.62,24.43,5.79,14.86,30683,11413,11515,9739,14113,11047,5636,1320,10.71,7.77,20.89,18.81,4.35,64.72,25.9,22.35,15.83,22.66,9.61,27.29,13.14,11.49,3.16,72.8,71.79,87.7,80.1,65.5,68.88,106,1.06,591,13.71,35.36,40.78,45.01,0.62,1.6,1.84,2.03,92.51,1.64,5.38,4.01,2.71,2.77,2.62,60.04,4.16,45.39,3,131,97.2,58.7,1.53,21.37,1972,4.78,0.47,48500,59200,72100,23600,265,348,400,135,411,24.3,20.8,12.5,18,0,4.52,48.16,38.74,65.68,84.94,4.3,3015.2,0.68,0
"645",141.06,56475,2.83,3.35,89.44,6.14,5.01,12.59,26.78,12.12,8.07,54882,97.18,47482,87.56,0.68,47.69,19.49,3.27,14.19,52927,18859,19122,17186,15740,16397,14001,1947,3.47,5.02,16.79,24.22,4.49,70.08,16.21,18.78,12.73,28.83,6.05,29.04,9.14,7.65,3.24,84.91,82.93,93.5,80.75,50.35,63.56,454,1.2,6641,12.89,20.27,27.6,35.79,1.52,2.38,3.25,4.21,84.29,1.68,4.47,3.5,2.81,3.06,2.29,73.82,2.31,45.56,3,1132,94.64,67.89,1.41,49.73,1966,0.89,0.26,133700,159800,191300,57600,511,577,647,136,621,24.3,24.7,15.4,0,0,11.76,48.84,59.15,73.06,83.7,39.4,1434,13.8,3.45
