nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
2153.53,19530,2.95,0.56,97.98,1.05,1.08,13.76,28.51,12.74,5.8,13568,69.47,47859,91.23,1.35,48.51,14.97,2.96,11.2,50714,17678,17689,17833,27836,17248,13422,560,2.89,5.18,14.96,24.8,6.71,75.22,31.96,16,12.79,32.36,7.1,27.48,9.52,8.33,3.23,85.12,83.41,90.82,89.78,70.57,78,165,1.31,910,10.99,17.36,23.63,28.02,0.51,0.81,1.1,1.31,90.95,0.64,4.02,3.24,2.92,3.03,2.59,77.77,1.57,36.47,3,272,96.06,74.92,1.47,30.15,1977,1.16,0.29,121300,145000,174800,53500,518,636,760,242,772,26.1,25.5,14.2,0,0,4.66,35.48,51.27,72.21,74.4,29.3,666.9,0.4,0
6867.67,26314,3.07,1.71,77.95,5.03,22.65,14.34,28.25,12.21,7.9,26314,100,30876,78.3,1.29,25.65,22.68,15.11,12.95,33684,11603,12558,14658,12016,7657,8706,4007,15.5,12.3,32.86,8.83,10.04,57.84,22.26,17.66,21.93,17.27,9.64,24.05,14.35,12.08,3.38,76.84,72.93,81.04,80.24,53.72,63.58,443,2.19,3276,12.58,19.08,26.22,39.19,1.57,2.38,3.26,4.88,77.44,5.35,8.33,6.75,3.04,3,3.1,64,10.72,41.58,3,494,94.56,64.76,0.4,17,1978,1.08,0.45,100400,127700,149500,49100,326,421,497,171,475,29.2,24.8,12.6,4,0,12.45,59.96,34.52,67.36,92.59,5.8,4562.1,0.3,0
6890.36,112669,2.43,1.25,93.43,3.46,2.71,17.3,31.76,19.04,11.15,112669,100,25369,76.99,0.84,50.06,23.82,5.56,13.87,34153,13886,14213,7933,10229,10272,7901,18176,17.04,3.96,11.44,34.88,6.42,59.99,12.89,32.67,11.21,33.33,10.86,38.08,14.79,12.92,2.9,70.42,69.15,82.8,71.2,61.71,71.18,1342,1.89,5747,32.12,42.14,47.05,51.57,1.64,2.15,2.4,2.63,92.49,0.8,3.18,1.95,2.3,2.55,2.05,56.17,2.61,52.1,2,1717,96.42,50.75,0.99,14.39,1966,3.07,0.28,56100,73200,99300,43200,282,375,477,195,425,30.6,20.4,13.1,459,84,5.1,39.02,37.12,67.78,79.61,39.4,2858.7,3.53,11.11
4658.94,11632,2.56,11.95,81.1,3.83,8.09,10.46,27.85,12.56,13.26,11632,100,39667,79.97,0.47,54.54,29.41,4.74,19.52,48367,17804,19148,12216,15179,13320,10481,644,5.73,9.36,21.7,24.47,5.46,65.79,18.75,26.06,13.78,29.9,9.44,36.56,11.36,10.43,3.05,72.69,68.97,82.6,73.23,62.25,76.75,336,4.16,1331,28.4,39.97,44.93,55.07,3.25,4.57,5.14,6.3,83.15,3.74,5.61,3.7,2.45,2.78,2.14,55.95,4.11,56.46,2,307,93.67,49.47,3.58,25.08,1951,3.63,0.25,135300,160900,185800,50500,537,616,689,152,680,27.3,23,17.2,23,39,11.44,56.92,57.01,77.18,86.62,2.4,4755.5,3.16,0
10404.66,15512,2.19,4.93,93.96,0.5,1.31,10.03,23.97,11.46,20.07,15512,100,32018,69.96,0.43,51.77,36.85,3.63,23.76,38998,20399,21100,10328,1908,9387,10136,1012,6.59,3.36,13.72,26.62,4.64,58.94,5.09,23.38,6.1,32.9,10.06,31.71,13.03,11.68,2.79,66.51,65.22,78.2,72.24,67.79,73.47,291,2.39,370,20,36.76,36.76,38.92,0.48,0.88,0.88,0.93,94.89,0.71,3.39,2.02,2.17,2.23,2.1,55.25,1.51,34.93,3,11806,37.47,53.73,0.18,70.51,1965,2.57,0.58,130600,176700,263700,133100,433,533,636,203,632,26.7,26,15.6,0,0,2.39,35.21,43.36,64.1,80.2,7.2,2164.1,2.8,0
3881.77,22477,2.88,0.74,97.12,0.63,2.5,13.87,28.46,12.85,5.05,22477,100,39378,89.34,1.1,45.7,12.81,3.58,9.59,42226,15184,15296,11480,7265,6672,10238,1601,7.23,3.46,12.4,18.58,4.46,76.3,20.4,20.77,14.25,23.56,8.28,29.32,11.66,10.02,3.23,75.88,76.55,82.03,81.6,76.59,80.53,410,2.54,285,6.32,8.07,17.54,26.32,0.08,0.1,0.22,0.33,96.54,0.29,3.95,3.08,2.85,3.03,2.31,79.42,1.82,40.35,3,346,95.75,74.64,1.16,29.77,1975,0.4,0.15,76500,93400,121200,44700,431,502,604,173,545,25.3,21.5,12.2,0,0,1.27,81.49,49.99,74.32,93.74,29.7,757.1,2.11,0
11250.65,61741,2.47,23.62,75.32,0.41,0.84,13.36,25.2,11.67,13.95,61741,100,23958,72.28,0.45,34.47,29.66,7.4,15.97,30185,12390,14491,5771,9106,11574,8372,10386,17.2,10.03,26.96,17.49,5.39,58.79,11.5,23.24,13.27,25.46,13.03,25.54,16.32,14.81,3,63.45,57.72,72.07,64.87,65.29,72.04,2704,5.46,695,8.92,9.78,16.26,20.86,0.1,0.11,0.18,0.23,97.12,0.47,4.52,3.06,2.42,2.52,2.28,61.24,3.08,47.34,3,2268,91.68,58.88,4.85,33.51,1965,6.72,0.27,39600,56100,79900,40300,178,272,353,175,370,26.9,18.5,12.9,35,7,1.13,74.23,52.85,83.89,90.33,41.2,1500,1.58,9.68
3316.51,23219,2.57,0.19,98.02,0.94,1.03,12.52,25.51,10.96,10.72,23219,100,32285,79.78,0.47,56.29,26.04,5.58,18.01,38123,15074,15198,5713,10393,10802,7609,1373,5.96,6,15.89,20.5,4.46,65.18,39.46,20.26,22.75,23.23,8.04,26.08,11.21,9.7,3.09,78.96,79.29,85.15,81.46,62.63,69.78,305,1.66,473,12.05,19.45,23.47,39.96,0.25,0.4,0.48,0.81,96.95,0.39,4.08,2.88,2.56,2.76,2.14,72.48,1.31,41.25,3,237,97.44,67.13,1.27,36.71,1959,1.41,0.11,47600,59300,74800,27200,259,314,372,113,384,22.4,19.5,12.2,0,0,2.04,80.72,55.69,81.87,94.61,7.7,3017.6,0.59,0
5166.08,63535,2.73,30.08,58.09,5.75,14,17.26,39.65,21.23,3.69,63535,100,22468,89.29,0.33,24.82,10.15,4.39,15.7,24304,9582,10971,8073,9230,6075,7172,9146,14.5,5.11,14.16,14.42,9.52,66.07,6.16,24.53,11.69,21.79,9.6,21.93,13.18,11.39,3.16,76.38,71.52,84.65,77.09,57.54,63.75,1496,3.9,5394,14.53,21.73,32.3,37.95,1.23,1.84,2.74,3.22,81.47,1.62,4.67,3.52,2.72,2.95,2.56,44.96,8.12,54.56,2,3191,87.93,41.46,1.69,28.11,1976,10.13,0.18,46900,58600,70100,23200,243,313,391,148,385,25.4,23.7,12.8,19,6,8.49,30.88,30.01,49.87,58.21,28.7,2215.9,0.09,18.42
5594.26,19033,2.9,0.7,97.58,0.81,1.93,16.21,28.2,13.27,6.75,19033,100,33791,85.83,0.49,35.63,19.65,3.67,10.88,36561,12354,12343,10327,13769,11708,10129,1336,7.08,7.5,25.86,5.5,4.96,72.31,38.5,13.57,25.09,13.54,9.93,25.76,11.83,10.88,3.21,80.89,75.33,84.52,85.68,70.4,77.77,217,1.54,324,11.42,16.05,21.3,34.26,0.19,0.27,0.36,0.58,96.02,0.48,4.68,3.79,2.89,2.92,2.76,84.31,2.47,28.11,3,171,97.46,83.56,5.85,42.11,1965,2.88,0.52,41000,53700,68000,27000,279,340,399,120,450,23.1,18.1,13,0,0,1.7,68.11,60.19,90.67,94.16,9.2,2078.7,0.39,0
4909.26,59459,2.45,14.2,84.87,0.4,0.63,15.31,27.93,14.78,14.6,59449,100,23221,71.6,0.67,35.74,32.58,8.81,22.59,28901,12161,12599,9820,6634,8802,6187,10320,17.98,10.09,28.67,12,8.19,56.59,27,21.54,21.92,18.02,13.28,28.34,16.33,14.94,2.95,62.56,58.7,69.89,62.76,63.08,72.44,2368,4.66,517,13.15,22.82,28.24,33.08,0.11,0.2,0.25,0.29,97.43,0.28,3.85,2.55,2.36,2.42,2.27,65.29,1.9,56.3,2,2051,92.22,63.82,6.39,56.36,1954,8.42,0.49,26300,37000,52400,26100,186,253,325,139,338,26.3,15.1,12.2,21,0,0.87,73.7,54.85,85.55,91.51,39.2,1515.3,0.7,0
3284.96,83816,2.7,13.15,77.73,7.6,5.88,11.48,22.61,10.44,12.67,83816,100,58947,83.59,0.69,61.56,25,2.6,17.35,69707,29627,32296,16369,21377,27887,16870,3341,4.1,4.7,12.2,46.65,4.37,66.54,11.53,34.94,5.43,48.31,5.58,28.39,8.93,7.39,3.06,84.04,77.06,94.09,85.16,53.69,64.18,1207,2.22,15176,18.19,29.24,36.45,42.57,3.29,5.29,6.6,7.71,79.29,3.01,4.4,3.25,2.61,2.75,2.28,74.7,2.65,43.09,3,1352,95.83,70.99,1.55,38.17,1954,0.94,0.26,226700,292200,385700,159000,459,633,907,448,698,23.8,22.8,15.7,527,0,18.11,65.94,62.92,80.4,90.63,31.6,2651.1,19.89,0
5799.2,12778,3.05,1.31,94.6,0.99,8.41,15.14,29.13,12.51,6.28,12778,100,32014,87.82,0.99,26.75,18.38,3.88,13.87,34788,11608,11754,10183,0,11566,7269,983,7.7,10.92,28.86,9.57,5.19,70.56,11.25,13.99,14.75,17.46,8.18,25.37,14.12,11.24,3.34,79.89,76.55,89.96,81.12,66.73,71.34,118,1.22,660,18.94,27.73,31.67,35,0.98,1.43,1.64,1.81,90.15,1.95,6.58,5.37,3.05,2.98,3.34,80.63,4.96,21.36,3,246,94.46,82.33,1.63,25.61,1979,5.08,0.14,53100,64700,84200,31100,336,423,502,166,557,24,21.4,11.5,0,0,5.17,38.7,52.39,78.87,84.8,9.3,1366.9,0.18,0
5702.23,72644,2.45,3.59,89.25,0.65,7.17,12.3,27.25,12.76,14.64,72644,100,26541,75.26,0.38,36.94,31.21,8.73,15.54,33679,12865,13432,8317,9445,7873,8388,7632,10.59,16.58,38.37,13.06,7.98,63.08,34.24,18.49,24.48,18.51,9.85,32.3,12.85,11.47,3.06,68.65,66.06,75.72,74.32,66.15,75.63,1923,3.56,12868,11.7,20.31,27.7,34.73,2.07,3.6,4.91,6.15,71.6,7.46,4.17,2.73,2.42,2.67,2.22,50.5,2.86,57.32,2,1904,93.98,45.84,3.52,38.08,1941,5,0.77,93100,112500,132700,39600,263,374,460,197,437,25.8,22.7,14.4,8,1,17.71,63.63,58.07,88.05,89.06,9.1,8027,3.18,11.03
6575.2,33187,2.36,33.04,64.94,1.34,1.46,12.1,27.72,13.38,11.08,33187,100,35516,81.75,0.75,41.03,22.19,6.75,18.64,41012,18358,23648,8523,22667,11771,10856,3966,12.12,6.94,19.83,32.79,5.37,68.93,5.8,28.16,6.66,36.47,13.43,37.71,17.38,15.58,2.97,54.67,47.6,66.45,55.13,68.07,76.75,2397,9.73,1215,13.74,20.49,31.28,33.17,0.5,0.75,1.15,1.21,94.05,0.75,4.75,2.82,2.33,2.39,2.27,49.08,3.16,50.26,2,1191,92.19,47.76,14.95,24.77,1965,4.62,0.22,99400,138500,193300,93900,368,533,672,304,602,27.1,21,13.3,10,2,3.66,56.32,47.02,78.1,83.77,6.6,5063.6,5.05,0
8405.06,159789,2.53,24.42,72.64,2.15,1.24,14.49,29.51,14.93,9.16,158829,99.35,32295,82.73,1,44.7,19.74,4.66,18.6,39961,16204,18910,8293,11032,15355,13911,18093,11.63,6.44,17.99,33.33,5.51,64.97,19.12,25.02,8.51,39.02,10.06,31.1,13.84,12.02,3.02,72.62,68.35,82.27,72.41,61.46,69.35,4028,3.51,6216,17.33,26.03,37.64,43.18,0.67,1.01,1.46,1.68,94.33,0.7,3.68,2.56,2.46,2.64,2.21,63.99,2.74,41,3,4769,92.97,59.76,1.36,21.74,1968,4.74,0.25,58000,78200,109200,51200,258,329,412,154,405,23.3,16.4,11.7,296,39,3.89,54.34,49.73,76.06,82.45,170.3,938.2,0.06,4.96
1921.46,12588,2.8,0.6,98.26,0.67,0.87,14.31,26.83,12.09,9.69,8449,67.12,36682,83.43,0.35,37.44,25.74,7.31,13.85,40904,14337,14241,26816,3898,25276,11740,563,4.51,7.74,25.45,16.18,6.67,66.24,22.67,19.21,16.31,22.77,7.66,26.81,10.85,9.33,3.24,79.93,77.82,83.31,81.69,61.61,74.18,103,1.15,392,11.73,19.13,20.92,27.04,0.37,0.6,0.65,0.84,94.11,0.66,4.17,3.23,2.79,3,2.21,78.26,1.34,39.59,3,163,96.5,72.6,1.84,42.33,1963,1.4,0.6,104700,122400,144100,39400,289,448,558,269,520,24.8,24,14,0,0,3.11,84.14,66.13,91.34,94.77,27.6,456.3,0.55,0
4416.49,10922,2.45,8.05,91.51,0.29,0.79,7.97,19.65,8,22.85,10922,100,31726,66.64,0.61,55.24,44.08,3.35,28.34,37930,14227,14526,11204,22000,1931,9163,390,3.72,18.74,33.85,11.63,5.01,52.1,19.24,20.1,13.82,25.81,5.68,26.5,7.85,6.85,2.85,81.95,81.5,95.16,83.15,70.84,75.41,60,0.72,82,0,0,35.37,35.37,0,0,0.27,0.27,96.67,0.06,2.86,2.02,2.35,2.35,2.39,92.63,1.03,45.55,3,108,97.63,92.75,0,41.67,1956,0.31,0,52200,57500,67500,15300,332,418,477,145,510,21.3,17.7,11.8,0,0,0.75,82.59,71.79,85.04,97.63,4.5,2401.5,1.46,0
6722.67,40773,3.03,1.48,89.52,3.46,17.76,14.82,27.77,12.63,7.43,0,0,35083,79.81,0.82,29.32,21.92,12.42,15.32,38158,12813,12961,11933,12431,11521,9866,3981,9.88,9.36,25.12,10.11,6.97,62.15,19.16,18.08,19.04,19.46,11.12,26.52,14.48,12.82,3.36,75.51,72.84,81.8,77.9,50.83,61.59,997,3.37,2880,10.42,18.89,27.4,33.92,0.74,1.33,1.94,2.4,86.18,2.48,7.55,5.99,3.02,3.06,2.96,59.45,7.42,41.49,3,541,96.13,58.64,1.48,23.11,1976,3.79,0.49,112600,140500,169600,57000,403,473,580,177,542,25.5,25.3,12.1,8,0,7.06,61.94,38.83,67.55,91.46,9.1,4462.9,0,0
4126.25,65674,2.06,0.99,97.62,0.84,1.95,8.01,19.71,8.96,28.99,65690,100,24296,61.15,0.43,48.47,46.13,3.62,27.26,30141,14539,14596,11602,10435,11754,10910,4788,7.42,6.32,22.95,13.81,3.9,50.42,14.16,19.76,11.8,22.78,11.73,21.18,13.81,12.87,2.55,69.53,67.29,83.27,72.76,69.15,75.24,637,1.2,3946,10.77,18.25,21.16,24.08,0.65,1.1,1.27,1.45,93.02,0.63,1.67,1,2.02,2.05,1.95,67.02,1.35,78.45,2,6790,82.46,65.83,0.24,24.42,1974,3.38,0.19,58300,71500,92500,34200,351,401,477,126,473,27.3,22,11.5,56,0,6.01,15.35,49.15,75.53,79.03,14.6,4484.7,0.6,0
2858.43,13030,2.52,0.21,97.61,1.27,0.72,13.2,23.98,11.36,14.81,0,0,25710,72.86,0.46,55.77,31.9,7.3,14.96,31250,12319,12447,16730,8665,4247,3187,1176,9.09,10.43,24.22,11.19,4.57,62.12,44.71,16.81,29.94,16.89,7.17,25.57,8.32,7.78,3.05,78.87,78.65,79.18,80.68,61.26,71.57,145,1.22,157,33.12,34.39,38.85,47.77,0.4,0.41,0.47,0.58,95.37,0.63,3.86,2.73,2.51,2.62,2.22,74.79,1.47,36.07,3,250,95.38,71.53,1.2,48.8,1950,2.48,0.37,34700,44400,57800,23100,170,222,282,112,290,22.4,15.6,12.6,0,0,1.2,89.08,65.9,91.46,96.58,5.7,2278.3,1.52,0
4765.56,68586,2.49,2.14,90.6,6.49,2.67,12.92,30.15,13.17,6.42,68586,100,47029,90.67,0.59,53.63,14.23,1.54,9.53,54591,20826,21078,20232,18860,18080,16904,1826,2.68,3.07,9.45,34.23,2.45,77.99,21.03,17.4,7.66,33.19,8.34,32.67,11.8,10.14,3.14,84.29,84.75,93.22,82.2,59.01,71.84,471,1.17,6569,15.77,27.08,35.27,40.8,1.51,2.59,3.38,3.91,86.95,1.78,3.68,2.36,2.48,2.77,1.94,72.72,1.36,55.97,2,1910,93.53,65.16,0.1,13.61,1977,0.32,0.12,103600,133500,167700,64100,593,675,790,197,739,25.2,21.5,12.3,5,0,9.58,65.31,44.35,77.59,85.2,19.5,3520.1,4.37,0
1464.56,14358,3.02,1.28,95.51,2.9,0.95,13.71,21.58,11.12,6.02,12973,90.35,79092,90.16,0.91,73.04,15.34,2.5,12.45,84036,33441,33667,25710,36158,31183,11994,219,1.53,1.24,4.03,63.25,2.65,72.4,23.19,32.01,4.11,57.01,4.49,26.18,7.31,5.93,3.26,90.35,90.08,97.27,84.02,58.11,66.93,50,0.49,1009,7.73,14.97,25.17,27.95,0.54,1.05,1.77,1.96,93.06,0.39,3.36,2.86,3,3.07,2.34,92.59,0.23,10.07,4,113,97.68,90.51,0,44.25,1965,0.15,0.21,222200,294500,394700,172500,221,602,1001,780,632,27.2,21.3,14,0,0,7.03,56.07,68.35,83.3,90.62,25.2,568.7,2.12,0
4227.9,33233,2.99,3.14,94.45,1.51,4.35,13.22,27.04,11.92,8.65,19675,59.2,44690,84.67,1.12,44.29,22.1,3.55,13.8,48592,16106,16052,17496,17185,15132,15844,1234,3.76,6.61,20.48,16.29,5.68,67.52,15.57,19.42,12.64,26.33,6.19,25.84,8.44,7.35,3.33,87.16,83.3,94.52,85.4,57.83,67.54,465,2,2133,5.77,8.25,11.95,14.72,0.37,0.53,0.77,0.94,89.48,1.04,6.07,4.9,2.96,3.02,2.56,88.96,1.3,35.49,3,717,93.94,87.22,2.65,54.11,1974,1.22,0.13,119100,143100,171700,52600,487,592,718,231,676,30.6,26.6,16,0,0,6.42,59.5,52.08,67.35,91.09,103.7,320.6,3.61,0
7391.62,29387,2.22,1.21,93.83,1.53,7.99,10.54,26.19,11.36,14.13,29387,100,25422,77.64,0.42,41.13,26.36,5.54,15.98,30373,13514,13785,11211,8739,8960,9314,3146,10.9,5.78,19.75,19.03,4.95,65.25,14.03,21.42,13.11,23.26,14.96,30.89,18.36,16.76,2.87,65.96,63.97,81.23,67.84,70.04,76.6,471,2.18,1098,18.21,28.14,35.97,41.26,0.68,1.05,1.34,1.54,92.7,1.23,3.07,1.76,2.19,2.36,2,56,2.41,60.97,2,1656,88.89,51.83,0.97,29.71,1957,4.35,0.34,61800,72800,88700,26900,280,367,472,192,424,25.8,22.6,12.6,0,0,3.74,48.11,44.36,68.48,88.3,6.8,4344.6,4.4,0
9811.74,61018,2.75,70.08,22.43,2.17,10.58,14.76,29.55,13.99,8.45,61010,100,30529,80.91,0.28,25.34,22.77,11.57,10.7,35806,12982,14631,12601,14863,17166,9385,7500,12.38,10.72,34.13,11.83,9.91,63.77,18.07,25.05,20.58,18.05,11.68,43.75,14.82,13.37,3.39,51.36,45.93,67.24,55.83,70.11,74.98,5949,14.4,12026,14.31,25.16,37.09,50.16,2.82,4.96,7.31,9.89,75.9,4.65,11.09,7.39,2.74,3.31,2.47,39.19,10.14,70.23,2,2130,91.24,32.44,5.16,28.73,1951,7.15,0.88,90000,116800,142500,52500,398,500,586,188,561,26.8,24.9,18,6,27,19.71,51.29,54.7,83.44,88.33,3.1,19984.9,19.9,1.86
6766.78,27134,2.47,0.53,96.09,0.84,0.52,14.51,26.47,13.78,15.12,27134,100,20905,69.17,0.2,41.01,35.36,12.76,15.19,26552,10769,10964,8655,7206,2089,7807,4450,17.1,8.04,22.68,15.93,9.73,54.86,10.52,29.31,15.07,21.55,10.51,32.75,13.37,12.05,2.98,64.68,64.84,71.73,65.8,57.44,67.47,606,2.57,453,8.61,12.14,23.18,26.93,0.14,0.2,0.39,0.45,96.73,0.52,3.17,2.05,2.36,2.55,2.07,66.06,1.1,48.92,3,683,94.15,61.19,9.08,38.36,1939,3.59,0.47,26700,37300,51700,25000,168,238,302,134,295,27.5,18.4,13.4,13,0,1.67,59.59,58.23,85.26,89.4,38.3,709,1.77,0
5675.59,10322,2.45,26.53,72.89,0.15,0.78,12.24,25.16,12.5,17.39,10322,100,18049,69.31,0.54,21.03,38.51,11.2,13.65,22957,9559,10704,6456,0,4565,8937,2008,19.85,26.95,52.39,9.22,6.47,54.86,32.15,13.37,28.46,14.66,10.32,29.84,14.46,12.65,2.99,58.64,53.15,65.6,60.71,63.57,65.8,528,5.79,53,22.64,33.96,43.4,43.4,0.12,0.17,0.22,0.22,97.43,0.54,4.51,3.02,2.4,2.37,2.45,55.34,4.25,62.46,2,295,93.45,56.17,2.03,34.24,1958,15.46,0.16,29700,42800,62700,33000,141,212,279,138,309,27.2,19.8,14.7,0,0,0.51,79.61,56.9,77.81,92.14,5.2,2003.5,0,0
3973.1,15115,2.93,6.1,77.69,1.95,40.36,12.39,30.55,14.44,11.16,15115,100,38822,84.25,0.14,40.38,27.14,4.39,17.6,42354,15344,16268,13753,9695,11979,10960,1137,7.64,15.09,32.23,14.06,7.19,68.73,30.02,15.03,24.33,16.82,8.91,37.65,12.66,10.81,3.34,72.64,66.42,80.04,74.43,66.08,75.04,428,4.17,3839,19.2,32.35,42.04,49.1,4.88,8.22,10.68,12.47,54.12,15.25,10.58,7.67,2.89,2.98,2.78,55.7,8.95,49.41,3,202,96.23,53.99,4.95,36.14,1947,4.17,0.84,127800,155300,179500,51700,466,615,729,263,678,27.7,25.7,13.8,0,4,25.4,47.73,53.31,78.48,82.61,2.8,5435.5,3.45,0
2712.57,10164,2.66,0.22,98.39,0.85,1.02,14.6,29.13,13.96,8.23,0,0,32073,84.95,1.69,52.32,21.17,2.97,8.59,37789,14562,14595,0,8151,10428,8851,643,6.33,3.83,11.49,27.33,3.17,74.54,29.88,24.3,16.55,28.58,5.66,29.78,8.91,7.35,3.16,83.26,84.62,94.21,85.99,82.3,84.74,64,0.87,83,0,0,16.87,34.94,0,0,0.14,0.29,97.96,0.01,3.32,2.48,2.66,2.92,2.02,77.71,1.05,40.51,3,107,97.28,70.68,1.87,20.56,1968,0.92,0.28,53500,68900,89900,36400,278,356,416,138,393,24.3,17,11.7,0,1,0.82,78.49,52.56,65.02,92.69,4.1,2487.5,0.69,0
5554.79,68784,3.1,2.54,70.89,14.45,24.54,13.83,29.64,14.3,7.48,68784,100,41435,87.27,0.33,34.82,19.01,7.41,14.03,44208,15176,16456,14122,12137,13303,10756,5468,8.03,8.05,23.34,15.93,5.7,67.6,24.33,14.63,14.48,23.33,10.11,32.33,14.02,12.08,3.41,74.82,69.09,81.04,81.02,57.13,65.82,1399,2.77,15582,16.2,31.54,43.25,53.98,3.67,7.15,9.8,12.23,67.26,7.6,9.8,7.75,3.08,3.1,3.05,56.56,14.13,45.01,3,990,95.73,56.17,0.4,8.89,1963,1.68,0.56,176600,206000,238300,61700,596,675,808,212,727,28.5,23.5,11.2,6,8,22.65,46.97,47.59,72.75,88.83,11,6257.6,1.64,0
4754.77,50008,2.47,3.12,89.61,1.17,11.82,13.58,26.2,12.17,10.85,50008,100,28117,79.89,1.25,46.48,23.92,5.18,18.35,33624,13351,13873,9628,9835,7962,8571,5105,10.34,5.36,15.41,22.14,6.2,64.51,4.56,24.5,11.5,29.89,11.49,25.25,14.6,13.1,3.01,74.03,71.57,80.16,76.26,67.3,73.52,713,1.84,1194,6.28,8.46,10.55,17.42,0.15,0.2,0.25,0.42,92.18,0.76,3.62,2.47,2.44,2.6,2.17,67.9,1.79,42.88,3,1616,92.61,63.86,1.3,35.58,1961,3.54,0.21,55200,68700,87500,32300,227,316,390,163,365,25,20.3,11.7,45,2,2.39,36.14,47.51,75.02,80.54,19.5,2569.3,0.35,0
1654.22,17118,2.29,0.59,97.87,1.37,0.55,8.93,23.8,10.63,16.44,17118,100,34644,78.61,0.83,63.01,30.83,2.46,20.56,42345,18380,17805,13019,1750,57759,17215,687,4.13,6.29,16.84,29.72,3.05,63.85,10.36,27.88,7.48,36.25,6.63,31.24,8.77,7.8,2.89,83.2,82.4,93.88,78.67,66.07,71.98,94,0.77,526,6.27,10.27,19.39,23.38,0.19,0.32,0.6,0.72,93.6,0.48,1.83,1.12,2.23,2.46,1.73,74.91,0.64,49.13,3,323,95.86,67.78,0.31,30.03,1958,0.62,0.14,55000,69000,87800,32800,359,465,547,188,520,21.6,19.7,13.6,0,0,3.07,84.64,61.22,88.89,94.24,4.1,4180.8,11.76,0
5092.08,14979,2.79,1.61,94.27,2.18,1.67,15.39,28.26,12.88,10.78,14930,100,21105,74.97,0.65,25.96,26.17,7.25,12.42,24270,9531,9758,6183,5726,4967,8739,2695,18.58,16.63,35.44,9.96,7.38,58.11,27.33,19.46,21.87,17.62,10.42,21.17,15.2,13.01,3.13,72.02,69.48,85.07,74.15,67.5,72.56,183,1.48,313,22.04,25.88,55.91,69.33,0.46,0.54,1.17,1.45,96.44,0.68,4.49,3.48,2.7,2.76,2.6,68.49,4.01,38.69,3,397,93.11,67.2,2.77,39.55,1975,10.78,0.36,35800,44500,65100,29300,157,224,284,127,283,24.5,21.7,12.9,8,6,2.1,68.1,44.89,70.48,85.69,15.2,986.5,0,0
1655.37,30575,2.77,2.57,93.7,2.36,4.7,11.66,20.37,9.66,11.25,30575,100,71905,85.84,0.56,70.2,20.61,1.48,9.57,82712,43394,45044,16156,21251,21088,11690,851,2.83,3.64,7.67,55.91,2.08,69.8,10.51,32.77,3.49,49.25,4.44,22.58,7.81,6.19,3.06,88.55,88.01,95.15,86.56,60.46,64.84,176,0.82,3340,11.26,15.69,21.89,30.21,1.23,1.71,2.39,3.3,85.65,2.28,3.36,2.74,2.73,2.83,2.34,83.18,1.35,22.78,3,413,96.39,80.39,0.73,22.52,1956,0.69,0.14,180400,257000,402300,221900,444,629,927,483,696,25.6,21.4,12.6,0,0,10.92,64.54,63.01,74.92,89.74,12.5,2449.9,11.56,0
